id_cliente,nome_artista,reputacao_artista,altura,largura,peso,material,preco_escultura,preco_base_envio,internacional,envio_expresso,instalacao_incluida,transporte,fragil,pedido_extra_cliente,localizacao_remota,data_agendada,data_entrega,custo
92dde553-64c1-4e11-b3c0-e95bcee472c7,Shirley Mullen,0.89,5.7912,2.4384,3652.322784,Latão,157867.5,420.6825,Não,Sim,Não,Não especificado,Não,Não,Não,27/01/22,29/01/22,11995.83
9c821ead-101a-4dd9-92d3-0bf302b665e1,Rose Hicks,0.19,6.096,2.4384,260.361808,Alumínio,21367.500000000004,110.46,Não,Não,Sim,Rodoviário,Não,Sim,Não,30/11/20,27/11/20,989.6775
e3f0047b-8db9-4440-b672-b4f405bca06c,James Richard,0.4618504347826087,8.2296,3.9624,984.29464,Alumínio,27195.0,68.565,Sim,Não,Não,Aquaviário,Não,Sim,Não,01/10/21,05/10/21,751.6424999999999
b239a94c-ab98-4a84-9f00-d98ed3c69837,George Browne,0.34,12.4968,4.2672,136.531192,Não especificado,32602.5,81.0075,Não,Não,Não,Não especificado,Não,Sim,Não,11/04/20,08/04/20,1039.5
818338e8-c5ab-405e-8e35-877512c34e29,Irwin Shawler,0.79,13.1064,6.4008,6590.238168,Argila,608160.0,292.32,Sim,Sim,Sim,Aéreo,Sim,Não,Não,17/02/19,14/02/19,24783.9375
516b9341-7b48-4ffd-b093-88cbfe3efc21,Janet Coleman,0.13,6.096,2.1336,95.25432,Madeira,27772.5,72.3975,Não,Não,Não,Aquaviário,Não,Não,Não,12/05/22,12/05/22,629.79
8918e2c5-0fec-4641-8a3a-bfc19a5baba8,Vince Ekberg,0.84,8.5344,2.4384,1959.51744,Bronze,77227.5,92.925,Não,Não,Não,Rodoviário,Não,Sim,Não,20/12/19,22/12/19,2677.605
c0ff0d07-a8d4-4c97-a6af-f5bb3ff56a7c,Stacy Coston,0.67,1.8288,1.2192,78.925008,Bronze,32392.5,125.7375,Não,Não,Não,Não especificado,Não,Sim,Não,18/04/19,20/04/19,1627.4475
282a5aa1-5c62-4a58-9159-0d01b82d8a95,Grace Peltier,0.36,3.048,1.2192,1407.042384,Não especificado,22732.5,78.6975,Não,Não,Não,Rodoviário,Não,Sim,Não,26/04/20,29/04/20,657.93
a8d1234f-51d2-4b1c-aa5f-ce04062757c8,Elizabeth Leggett,0.4618504347826087,2.7432000000000003,1.2192,501.21916,Não especificado,28822.5,123.7425,Sim,Não,Sim,Rodoviário,Não,Sim,Não,13/01/22,13/01/22,1359.225
618db5e7-84c1-4b59-b0a1-c457f88fdd7a,Marcus Noffsinger,0.94,3.6576,2.1336,141.520704,Alumínio,24202.5,113.0325,Sim,Não,Não,Aéreo,Não,Sim,Sim,21/01/19,23/01/19,2842.1925
5b682b66-dfa9-4bde-9852-6e76cccdcce2,Patricia Williams,0.46,3.6576,1.8288,53.977448,Madeira,26512.5,121.485,Sim,Não,Não,Aquaviário,Não,Sim,Não,21/10/22,18/10/22,1319.43
16e7b1e8-1b6c-40b7-b0b5-ecf685994327,Matthew Kirksey,0.38,7.010400000000001,2.4384,5756.08248,Não especificado,303555.0,254.835,Não,Não,Não,Rodoviário,Não,Sim,Não,05/08/23,02/08/23,3404.6775
d2f040e1-f2bc-43ca-9cf8-a677fae10fa3,Yvette Garner,0.11,6.4008,2.1336,375.120584,Alumínio,32445.0,116.655,Não,Não,Sim,Rodoviário,Não,Sim,Sim,26/08/21,25/08/21,961.17
00472eb8-db0f-4e9e-8d1d-3405f2d0913f,Amanda Couley,0.4618504347826087,4.572,2.4384,145.60303199999998,Argila,34387.5,129.5175,Não,Não,Sim,Rodoviário,Sim,Sim,Não,10/09/19,07/09/19,3243.5550000000003
46eaeb36-360e-424d-86f5-2290e0a09d85,John Karnes,0.73,8.8392,2.4384,1407.042384,Alumínio,27090.0,59.2725,Não,Não,Não,Rodoviário,Não,Sim,Não,03/11/19,30/10/19,1823.6925
7109d637-364f-4b91-a787-a6b1418de15e,Rodrick Perkins,0.21,3.048,1.524,151.046136,Argila,18165.0,114.9225,Não,Não,Sim,Não especificado,Sim,Não,Não,31/05/20,04/06/20,927.0975
5126e590-2710-484c-b875-f2d6dbdd8073,Grant Gore,0.58,2.4384,1.2192,165.56108,Bronze,27510.0,89.7225,Não,Sim,Não,Aéreo,Não,Sim,Sim,15/10/21,19/10/21,1197.42
1b784d1b-9e00-4ad7-ba2b-beea0ac491ef,Nathaniel Diberardino,0.35,4.8768,2.1336,2541.475976,Não especificado,76020.0,266.8575,Sim,Não,Não,Não especificado,Não,Sim,Não,22/07/19,21/07/19,2214.5025
81e4d41b-8cde-4536-b032-f830e87cf24d,Jan Dutton,0.07,1.2192,0.9144,43.544832,Não especificado,20475.0,110.6175,Sim,Não,Não,Aquaviário,Não,Sim,Não,07/08/19,07/08/19,807.66
8df6c2bf-633b-41e1-8ff6-709938e68012,Charles Petti,0.65,7.62,2.4384,420.479784,Alumínio,31027.5,55.440000000000005,Sim,Sim,Sim,Aéreo,Não,Não,Não,27/09/21,30/09/21,2090.3925
b5066b9c-d35a-4b7c-9e6b-b3629dcde8da,Laura Meixner,0.21,7.010400000000001,2.7432000000000003,3337.983528,Bronze,21630.0,236.0925,Não,Sim,Não,Rodoviário,Não,Sim,Não,15/08/22,16/08/22,1710.975
2d482e87-fb9b-46de-a341-9633cc525e21,Wilfredo Weil,0.53,7.9248,3.048,1407.042384,Latão,65520.0,369.18,Não,Não,Sim,Rodoviário,Não,Sim,Sim,22/12/22,21/12/22,5496.96
54ee2e90-3c07-446a-97f3-96e9e2a3150f,Clare Scott,0.03,1.8288,1.524,21.318824,Madeira,21000.0,98.595,Não,Sim,Sim,Rodoviário,Não,Não,Não,05/01/19,03/01/19,733.6875
6a2de3e2-7b00-40a7-9892-1ab59cee0357,Mark Wright,0.44,6.096,2.1336,265.35132,Alumínio,35752.5,104.16,Não,Não,Sim,Aéreo,Não,Sim,Não,05/10/21,05/10/21,1405.005
243f9b78-6b97-462d-bf3c-f815667f89c5,Patricia Boyd,0.94,1.524,1.2192,21.318824,Alumínio,25515.0,60.1125,Sim,Não,Sim,Não especificado,Não,Sim,Não,07/02/22,07/02/22,1272.81
48bf0ef9-72bd-4c7c-a2ad-005ab727b113,Donald Shufelt,0.77,6.4008,2.4384,865.453536,Argila,42000.0,83.47500000000001,Não,Sim,Sim,Aéreo,Sim,Não,Não,07/11/22,09/11/22,6762.4725
aafa88c9-3816-42a4-88eb-a01530b83ffd,Susan Reagan,0.37,3.6576,1.8288,187.787088,Argila,25830.0,111.51,Sim,Não,Não,Aéreo,Sim,Sim,Sim,05/01/22,01/01/22,1389.57
67e67010-41e5-4e47-8733-b011ee418dc4,Edward Rose,0.82,7.9248,2.4384,674.491304,Alumínio,56070.0,71.19,Sim,Não,Não,Aquaviário,Não,Sim,Não,01/05/19,01/05/19,2229.8325
d6e56779-ddfb-43dc-a52f-0ac59027179f,Cheryl Marchand,0.59,5.1816,2.7432000000000003,3362.931088,Latão,245122.5,395.5875,Não,Não,Sim,Rodoviário,Não,Não,Não,20/04/20,20/04/20,6634.425
d870c4fa-a1af-41d2-b97a-d40c8743d472,Clara Askew,0.79,4.8768,2.1336,1936.83784,Bronze,88410.0,98.6475,Não,Não,Sim,Não especificado,Não,Sim,Não,20/11/22,22/11/22,2168.04
54fbc435-68d9-4d7e-a411-3c600b51335b,Corey Dockstader,0.01,2.1336,1.524,50.348712,Argila,26460.0,74.8125,Não,Não,Não,Rodoviário,Sim,Sim,Não,17/11/20,19/11/20,603.96
a030cae0-19e3-423a-9735-bf3de3c3cdac,Carl Blanchard,0.21,3.9624,2.4384,76.657048,Madeira,32025.0,61.7925,Não,Sim,Não,Aéreo,Não,Sim,Não,15/02/20,11/02/20,704.2349999999999
de332eb6-c283-4d01-beb2-3b41915d7400,Virginia Kroells,0.47,5.7912,2.4384,930.317192,Argila,20527.5,90.405,Sim,Não,Não,Aquaviário,Sim,Sim,Não,25/06/19,27/06/19,1176.3675
e268f33d-5d78-4c03-9e00-6c8fdac185d1,Allan Barboza,0.3,11.8872,3.048,1407.042384,Não especificado,37012.5,108.57,Não,Não,Sim,Aquaviário,Não,Sim,Não,23/01/22,27/01/22,1199.8875
ea08ef97-192c-4e3c-a173-d40560c63c4c,Roberta Wilhelm,0.57,7.010400000000001,1.8288,547.939136,Argila,34230.0,116.1825,Não,Sim,Não,Rodoviário,Sim,Sim,Sim,04/08/19,08/08/19,2055.165
8ef8f919-13f1-4459-841b-77cdae338de9,Sandra Berry,0.8,8.8392,2.7432000000000003,571.52592,Alumínio,61792.5,103.7925,Não,Não,Sim,Aquaviário,Não,Sim,Não,26/02/19,24/02/19,3264.7125
29c13bd4-3d9c-4d5a-a05c-2f7ef9166cc6,Barbara Wescott,0.71,8.2296,2.4384,5035.324792,Não especificado,59115.0,348.1275,Sim,Não,Sim,Aéreo,Não,Sim,Não,24/03/20,24/03/20,8388.03
b8004d4a-7375-4288-ab1c-3b3a3adf2242,Mary Ramos,0.37,7.9248,2.4384,217.72416,Alumínio,17482.5,89.19749999999999,Não,Não,Sim,Não especificado,Não,Sim,Não,02/07/20,28/06/20,1178.52
87dce031-5fae-48fb-883d-8b5c26367aeb,Warren Lee,0.34,0.9144,0.9144,19.050864,Latão,32970.0,101.3775,Não,Não,Não,Rodoviário,Não,Sim,Não,24/11/20,20/11/20,1042.545
fc82851c-79ad-45d9-a136-c6966f213c23,Daniel Kwong,0.66,2.4384,1.2192,2435.335448,Pedra,78645.0,260.4525,Sim,Sim,Não,Aéreo,Não,Não,Não,06/07/22,06/07/22,3703.5075
43be18d8-312d-4900-88a4-d19a49e07a56,Mary Fuentes,0.93,7.010400000000001,3.048,473.550048,Alumínio,17902.5,91.035,Não,Sim,Não,Rodoviário,Não,Não,Não,06/05/19,02/05/19,4112.115
4f2226eb-5378-45fe-ad5b-eee5ed7a5890,Fran Howe,0.13,3.9624,2.1336,40.369688,Madeira,18270.0,93.3975,Sim,Não,Não,Aquaviário,Não,Sim,Sim,02/10/19,29/09/19,763.4549999999999
bf38c6f7-a496-4f31-bc76-f903eb54ddae,Joyce Jennings,0.55,2.7432000000000003,2.4384,1407.042384,Argila,16327.5,86.31,Não,Sim,Não,Rodoviário,Sim,Não,Não,13/08/19,11/08/19,1194.165
eca7a79b-bc35-4017-9565-5ae7692d5728,James White,0.62,10.668,2.7432000000000003,2011.68052,Argila,62422.5,79.3275,Não,Não,Sim,Aéreo,Sim,Sim,Não,09/02/21,09/02/21,2408.5425
8aa8651d-dbd7-4d29-9b74-d1d6e8c714cb,Richard Collins,0.32,8.5344,2.1336,248.568416,Alumínio,21105.0,126.21,Sim,Não,Não,Aéreo,Não,Sim,Não,03/05/22,06/05/22,1130.01
50599d12-8527-49e0-b421-96d22445d276,Carol Guerin,0.16,8.5344,6.4008,460.39588,Não especificado,26250.0,126.2625,Não,Não,Não,Não especificado,Não,Sim,Não,30/03/22,28/03/22,928.6725
dbed47a3-0275-4e69-8799-18e180d189c3,Helen Kobayashi,0.41,6.096,1.2192,36.740952,Não especificado,20895.0,71.61,Sim,Não,Não,Aquaviário,Não,Sim,Não,11/10/21,11/10/21,761.0400000000001
eba5c7b0-69ff-41ff-be5e-8fc3283a05ff,Paul Crandle,0.4618504347826087,5.7912,1.8288,102.511792,Madeira,16905.0,128.7825,Não,Não,Não,Rodoviário,Não,Não,Não,13/02/19,17/02/19,866.5125
c843b2de-e736-4ff0-950f-85044f758786,Irene Knight,0.74,10.0584,2.7432000000000003,1407.042384,Argila,30135.0,96.705,Não,Não,Não,Não especificado,Sim,Sim,Não,05/02/21,05/02/21,2905.1925
13261b47-64b1-459c-9768-454a19391511,Justine Odonell,0.09,2.4384,1.2192,208.65232,Bronze,32077.5,89.985,Sim,Não,Sim,Aéreo,Não,Sim,Não,03/01/20,06/01/20,828.345
d3891e0a-edc0-4419-8558-63cfc39f837b,Michael Pelton,0.2,1.2192,0.9144,53.070264,Latão,17692.5,78.12,Não,Sim,Não,Aéreo,Não,Não,Sim,11/01/20,10/01/20,900.9525
7d0aa32c-9cca-4430-be50-31171647957d,Christina Meng,0.44,10.668,4.8768,320.689544,Madeira,24727.5,102.06,Não,Não,Não,Rodoviário,Não,Sim,Sim,23/07/21,22/07/21,1417.4475
fdcd9b1d-84ea-46bf-971e-fdde30f08061,Kevin Mullins,0.6,15.24,7.010400000000001,714.860992,Madeira,30292.5,124.95,Não,Não,Sim,Aquaviário,Não,Sim,Não,31/01/20,28/01/20,3670.8525
2e92695e-6f1f-4418-b7ee-b16ce886f4bd,Erica Garcia,0.32,1.8288,2.4384,76.203456,Argila,16065.0,111.195,Sim,Não,Sim,Aquaviário,Sim,Sim,Não,24/02/20,24/02/20,985.845
2a3af163-3335-4fa3-ad00-e6cfb30cf142,James Smith,0.01,6.096,3.3528,472.189272,Madeira,15802.5,101.01,Sim,Não,Não,Aquaviário,Não,Sim,Não,10/08/21,10/08/21,625.695
4f94cc79-504f-42a5-b61a-00e2960c25f9,Hilda Arnett,0.54,4.2672,2.1336,86.636072,Alumínio,32235.0,110.6175,Não,Não,Não,Rodoviário,Não,Não,Não,02/03/22,26/02/22,1778.175
aed66ca6-0567-4902-9acd-7725334be3f8,Sara Hale,0.44,4.572,2.4384,1407.042384,Bronze,88935.0,85.25999999999999,Não,Não,Não,Não especificado,Não,Sim,Não,22/08/23,25/08/23,1074.57
01683ad4-6839-41ca-9351-74668dc63e8c,Jody Irizarry,0.63,3.6576,2.4384,107.501304,Argila,21787.5,68.145,Não,Sim,Não,Aéreo,Sim,Sim,Sim,05/11/20,01/11/20,1490.16
8c2db844-bb55-41ef-8a37-aab2c127feb0,Eileen House,0.22,1.8288,1.2192,11.793392,Madeira,25672.5,91.1925,Não,Sim,Não,Não especificado,Não,Não,Não,30/05/23,27/05/23,782.5125
84c37218-3c9d-4e41-a716-4e24b18ce7fb,Stella Peters,0.4618504347826087,4.8768,1.8288,53.977448,Não especificado,31237.5,65.5725,Sim,Não,Sim,Não especificado,Não,Sim,Não,15/02/19,18/02/19,1014.615
ac21e51b-bb3b-485b-9199-8ebac8a73913,Norma Centeno,0.05,3.9624,2.1336,1171.174544,Bronze,35595.0,128.835,Não,Não,Sim,Rodoviário,Não,Sim,Sim,25/08/23,25/08/23,1004.325
1137212e-bd32-4428-adf5-840551ae0f7f,Scott Gasca,0.4618504347826087,3.6576,2.1336,291.659656,Não especificado,31185.0,63.105,Não,Não,Sim,Rodoviário,Sim,Sim,Não,22/07/21,22/07/21,1575.4725
74fe8228-ff1a-4201-b974-d72071b7e4a0,Derrick Jacome,0.73,0.9144,0.6096,10.886208,Latão,34335.0,127.155,Não,Sim,Não,Rodoviário,Não,Sim,Não,13/05/19,13/05/19,1636.6875
10ea4fcb-f58f-43cf-85b3-c0beb226430a,Garfield Washington,0.1,5.486400000000001,1.8288,108.408488,Alumínio,18112.5,109.3575,Sim,Não,Sim,Não especificado,Não,Sim,Não,19/08/20,19/08/20,818.7375
2022da8c-6d39-4255-a576-56b6da2a6b2f,Clarence Hales,0.7,9.144,3.6576,1407.042384,Latão,745972.5,382.4625,Não,Não,Não,Rodoviário,Não,Sim,Não,01/05/19,02/05/19,9073.365
e7f6e02b-a105-4080-ba9a-a6f5aa0fbe45,Sheila Johnson,0.63,9.144,4.2672,1467.37012,Argila,78855.0,54.0225,Sim,Não,Sim,Aquaviário,Sim,Sim,Não,18/04/20,14/04/20,2031.4875
97266347-d302-4321-b9ad-a8a74b75c649,Mary Saulter,0.01,4.572,1.8288,378.295728,Argila,23047.5,100.275,Sim,Não,Não,Aéreo,Sim,Não,Não,22/03/20,21/03/20,888.51
127e3288-968f-4d84-9a10-2c845311805a,Rashida Schuch,0.26,3.6576,2.1336,276.237528,Argila,20580.0,97.65,Sim,Sim,Não,Aéreo,Sim,Sim,Não,23/03/20,27/03/20,912.135
a5907780-2588-492f-b342-e625a11381c2,Ruby Schlagel,0.16,3.6576,2.4384,306.628192,Argila,33652.5,89.8275,Sim,Não,Não,Aquaviário,Sim,Sim,Não,03/02/20,05/02/20,772.8
1c7c63a4-0e37-4538-97bd-19ca82837da8,Rosalina Schaeffer,0.2,10.0584,8.2296,6823.384456,Argila,152565.0,478.17,Não,Sim,Sim,Não especificado,Sim,Não,Não,15/07/20,18/07/20,5023.3575
368ddc2c-6d6c-4a60-aefb-89efbb8fb8bc,David Samuelson,0.61,5.1816,3.048,1407.042384,Argila,20002.5,130.98749999999998,Não,Não,Não,Não especificado,Sim,Sim,Não,22/08/22,21/08/22,2016.945
63a6f39c-713b-4025-8279-0a259cdefbe2,Rhonda Chamberlain,0.15,10.668,4.2672,1282.758176,Alumínio,28297.5,56.3325,Não,Não,Não,Rodoviário,Não,Sim,Não,12/02/21,12/02/21,655.6725
1a273118-72e6-42a6-bd70-2a78a3f3c7d4,Shawn Kral,0.41,6.7056,1.8288,3442.76328,Latão,125370.0,517.9125,Não,Não,Não,Não especificado,Não,Sim,Não,17/11/21,13/11/21,4521.7725
d60f8a14-d6a4-4e1f-8b09-3c0a9a4e5101,Shanna Mayfield,0.53,10.668,4.2672,1407.042384,Latão,235672.5,176.4525,Não,Não,Não,Rodoviário,Não,Sim,Não,26/01/21,27/01/21,4722.48
54bb2824-03e6-44f3-8fd9-dfa88e98ab34,Brenda Robinson,0.68,8.5344,3.9624,2152.747632,Argila,69877.5,124.53,Não,Não,Não,Aquaviário,Sim,Sim,Não,23/04/23,23/04/23,2768.3775
f7193ddb-b7a7-4f26-93ee-400cc0f4bfdd,Merle Matherly,0.7,6.7056,2.4384,3818.337456,Bronze,106260.0,253.47,Não,Sim,Sim,Não especificado,Não,Sim,Não,20/08/20,20/08/20,5445.6675
52afc7ee-666b-442d-b132-8971332968c4,Camilla Donley,0.57,1.8288,1.2192,26.308336,Argila,30765.0,71.66250000000001,Não,Sim,Sim,Não especificado,Sim,Não,Não,31/10/21,27/10/21,1301.58
4245a7a9-f7ed-4e0d-b6cb-8cf4dc82cfcb,Cynthia Scott,0.17,8.5344,2.4384,155.128464,Não especificado,30240.0,115.29,Não,Não,Sim,Rodoviário,Não,Sim,Não,18/03/20,14/03/20,1001.2275
047feb38-7a9e-4174-9bb4-016e3675055f,Christina Hansen,0.09,3.048,1.2192,2553.269368,Mármore,35385.0,287.4375,Não,Sim,Não,Aéreo,Não,Sim,Não,15/06/23,15/06/23,1686.0375
88c92792-412c-4303-bf07-17df3990cfb4,Irvin Ratliff,0.13,6.096,2.4384,1407.042384,Não especificado,722347.5,344.8725,Não,Não,Sim,Rodoviário,Não,Sim,Não,30/12/22,28/12/22,4134.375
d23679b0-4381-45a9-939e-cf4d6fd41c1b,Kelly Kinney,0.4618504347826087,6.7056,3.048,801.497064,Argila,36592.5,95.4975,Não,Sim,Não,Não especificado,Sim,Não,Não,30/11/19,26/11/19,2008.2825
3d80d850-4a74-410c-bc9d-20b6ed956bdb,Lee Patterson,0.5,2.4384,1.2192,44.905608,Argila,19267.5,121.17,Sim,Não,Não,Aquaviário,Sim,Sim,Não,02/08/20,01/08/20,1197.8925
94cb59ae-8ae9-43c9-af68-ca0e43d7f24a,Terrence Mcneil,0.4,5.1816,3.048,139.706336,Madeira,20055.0,100.3275,Não,Sim,Sim,Rodoviário,Não,Não,Não,11/07/21,08/07/21,1361.9025
15246c7f-8280-45f8-998a-d8d85acb3e97,Christine Carpenter,0.66,12.192,6.4008,4425.697144,Argila,386557.5,493.815,Não,Não,Não,Aéreo,Sim,Sim,Não,14/11/20,11/11/20,22377.7575
95961747-06c4-4578-9cf9-233f15aa70e0,Joyce Hobbs,0.4618504347826087,6.7056,1.8288,1831.150904,Latão,21315.0,117.3375,Não,Não,Não,Rodoviário,Não,Sim,Não,29/08/20,02/09/20,1068.27
0b99aaf9-6934-4bde-bd4c-147a89007bdc,Ann Obrien,0.01,5.7912,3.048,4171.232032,Latão,125107.5,491.7675,Não,Sim,Sim,Aéreo,Não,Sim,Não,08/07/19,07/07/19,2566.2525
d2764ef1-67da-4dd3-9e64-ed667eb5a25d,Marcia Hupp,0.9,7.315200000000001,4.572,1172.53532,Não especificado,70455.0,85.2075,Não,Sim,Sim,Rodoviário,Não,Não,Não,11/03/23,11/03/23,4937.4675
87135fb3-f5a4-466d-8947-990f1faf7ab8,Thelma Kelley,0.34,2.7432000000000003,1.524,37.194544,Madeira,28875.0,102.165,Sim,Não,Não,Aquaviário,Não,Sim,Não,09/09/20,08/09/20,906.675
7cfab988-4739-4689-a29b-f0e2a75b26f0,Linda Taylor,0.98,1.524,1.2192,17.690088,Alumínio,21630.0,53.0775,Sim,Não,Não,Aéreo,Não,Sim,Não,21/02/20,22/02/20,1190.595
29628817-a944-440e-8b8f-e03eb5c66f32,Rita Robertson,0.39,2.4384,1.524,90.7184,Alumínio,21735.0,54.705,Não,Não,Sim,Não especificado,Não,Sim,Não,21/07/22,25/07/22,659.8725
b30880a4-0555-4e88-ad68-600d930a5df1,Bryan Clark,0.11,10.668,2.4384,195.04456,Não especificado,34020.0,75.915,Sim,Sim,Sim,Aéreo,Não,Não,Sim,29/09/21,03/10/21,882.4725
8dd428b9-c1ce-4202-804a-854735130263,Jessie Barrocas,0.27,8.8392,2.4384,527.527496,Alumínio,35385.0,106.4175,Sim,Não,Não,Aquaviário,Não,Sim,Não,05/09/20,06/09/20,991.725
0aeb3c93-4937-4d35-b805-67a4287cb577,Janelle Garcia,0.43,1.524,1.2192,289.845288,Pedra,24045.0,85.99499999999999,Não,Não,Não,Aquaviário,Não,Não,Não,03/03/21,05/03/21,1210.2825
ae73a262-b6e4-41ca-8e5b-bef36a5bca1d,Charles Fenn,0.11,11.2776,2.4384,1498.214376,Alumínio,42892.5,125.5275,Não,Não,Não,Rodoviário,Não,Sim,Não,03/01/22,07/01/22,838.0575
3bfbfae9-f5e1-4128-a5a4-e01b9753bd51,Christopher Leutwiler,0.54,1.524,0.9144,258.54744,Mármore,35175.0,65.9925,Não,Não,Sim,Rodoviário,Não,Sim,Sim,03/05/21,03/05/21,1399.8075
f87cfa5a-faed-4839-b994-0970888acac0,Sidney Hicks,0.21,8.2296,3.9624,304.360232,Alumínio,33127.5,95.6025,Não,Sim,Sim,Rodoviário,Não,Não,Não,07/10/19,04/10/19,1221.57
bc1c3e98-1a9e-42fa-9206-242f4986a25f,Nora Ricci,0.33,8.2296,1.8288,1785.791704,Bronze,29925.0,111.1425,Não,Sim,Não,Rodoviário,Não,Não,Não,15/06/23,12/06/23,1592.4824999999998
0218ec3e-de69-4cff-8241-779039a4afaf,Marjorie Roosevelt,0.35,1.2192,1.2192,92.532768,Não especificado,20317.5,114.135,Sim,Não,Não,Aéreo,Não,Sim,Não,31/01/22,01/02/22,1026.585
25bfff5d-e16c-4eef-abf4-e3e5bba54842,David Adams,0.44,4.572,2.1336,380.110096,Argila,16380.0,62.790000000000006,Sim,Não,Não,Aquaviário,Sim,Sim,Não,14/08/22,15/08/22,860.1075000000001
65ba3e68-f665-47e0-85e2-96f4a089f8f8,Natividad Mitchell,0.4618504347826087,7.9248,4.2672,1043.2616,Não especificado,27142.5,95.0775,Não,Não,Sim,Aquaviário,Não,Sim,Não,10/11/22,10/11/22,3935.61
1ab6cb08-a181-422a-9aae-975944daadd4,Lauri Stewart,0.5,5.7912,2.4384,1182.514344,Latão,73605.0,110.67,Sim,Não,Não,Aquaviário,Não,Sim,Sim,28/09/21,01/10/21,1492.68
5a15708b-69be-4b3a-be56-9a29ae5dabc3,Arlene Moss,0.12,6.7056,4.572,1373.930168,Argila,46200.0,107.3625,Sim,Sim,Não,Aéreo,Sim,Sim,Não,09/09/20,13/09/20,1131.165
7413b358-fb71-433c-8585-ee4185e1e6d0,Clara Bailey,0.4618504347826087,2.7432000000000003,2.4384,1407.042384,Latão,25882.5,94.6575,Não,Não,Sim,Rodoviário,Não,Sim,Não,26/08/22,27/08/22,1751.3475
acca52d2-3305-4ec2-909f-2c5a195f7e5f,Trina Anderson,0.65,3.3528,1.8288,166.921856,Argila,24675.0,125.8425,Não,Sim,Não,Não especificado,Sim,Não,Não,06/10/20,03/10/20,2052.54
5eb79a6b-ae77-4d28-ad88-159c0f838da9,Thomas Campbell,0.68,7.010400000000001,2.1336,289.391696,Alumínio,34335.0,97.545,Não,Não,Não,Não especificado,Não,Sim,Sim,17/05/22,14/05/22,2417.9925
ef486922-9e53-4e54-b7b5-5e1a6c5a7c83,Donna Morger,0.7,2.4384,1.2192,66.224432,Alumínio,22627.5,111.3,Sim,Não,Não,Aéreo,Não,Sim,Sim,01/08/23,29/07/23,1700.16
d354acc8-eb44-4080-80e5-83ff95017e10,Cheryl Burton,0.22,6.096,3.048,337.018856,Alumínio,29977.5,85.68,Não,Sim,Sim,Aéreo,Não,Sim,Não,07/01/19,05/01/19,1010.7825
576c8e43-e72d-4d3b-93ab-17e814f7837b,Paul Coleman,0.4618504347826087,4.572,2.4384,74.84268,Madeira,17430.0,83.8425,Não,Não,Não,Não especificado,Não,Sim,Sim,10/08/20,10/08/20,605.115
1860b95e-0454-4830-83ca-bb406a6b94c7,Lynn Ramirez,0.66,5.7912,2.4384,1407.042384,Latão,395587.5,218.505,Não,Não,Não,Não especificado,Não,Sim,Não,19/01/20,19/01/20,11423.2125
804e0a0c-7257-49d9-a701-b552b5263597,Robert Cook,0.4618504347826087,2.7432000000000003,1.2192,69.853168,Bronze,21787.5,54.4425,Sim,Não,Não,Não especificado,Não,Sim,Sim,08/01/23,07/01/23,1005.6375
09ec09cd-035b-4076-83c9-80e257b3579e,Seth Golan,0.5,2.7432000000000003,1.2192,1407.042384,Bronze,16642.5,54.6,Não,Não,Não,Não especificado,Não,Sim,Sim,02/02/19,29/01/19,936.6
d8342998-5594-463f-8150-6c06eb1b0437,Deborah Barreto,0.84,4.2672,2.4384,2833.589224,Latão,259875.0,327.495,Não,Não,Não,Aquaviário,Não,Não,Sim,05/01/19,08/01/19,8290.065
e7632a3e-f0c6-4d8f-8970-ac9a45a540df,Ethan Walker,0.78,6.096,1.8288,1407.042384,Alumínio,16747.5,90.09,Não,Não,Não,Rodoviário,Não,Sim,Não,04/03/20,08/03/20,1509.48
86567511-d6d5-4f20-bbb0-b11dfe9bfbe2,Millie Watson,0.57,6.096,4.2672,1407.042384,Madeira,16380.0,66.78,Não,Sim,Sim,Rodoviário,Não,Não,Sim,12/03/20,08/03/20,2067.2925
1009f55d-97c3-44d0-8d0b-c9a906e0dcf8,Velma Lachner,0.39,3.6576,1.8288,151.499728,Argila,23887.5,115.3425,Não,Não,Não,Aéreo,Sim,Sim,Não,07/07/19,06/07/19,1137.57
33d2481c-814a-4774-abfc-e4be7791cf56,Rita Long,0.53,2.4384,1.2192,12.700576,Madeira,26145.0,125.1075,Não,Sim,Sim,Rodoviário,Não,Sim,Não,19/01/20,15/01/20,1315.545
4898ad4d-8959-4c2d-a69c-54fd91e51775,Connie Holliday,0.36,2.4384,1.524,311.164112,Latão,16537.5,64.89,Não,Não,Não,Rodoviário,Não,Sim,Não,25/06/20,21/06/20,878.3775
f1a83efc-7106-4590-8a99-e17be947f445,Karen Regan,0.53,2.4384,1.524,5167.773656,Pedra,49402.5,244.44,Sim,Não,Sim,Aquaviário,Não,Sim,Não,09/12/22,09/12/22,3795.33
b9c7af90-b025-46bf-a270-17ca6f60b62f,Michael Medina,0.37,6.096,3.048,2699.779584,Bronze,83685.0,330.54,Não,Não,Sim,Não especificado,Não,Sim,Não,27/02/23,24/02/23,3218.145
32c14d35-8ffc-4e87-a953-ad0517702978,Guy Garza,0.1,1.8288,1.524,24.493968,Alumínio,33285.0,84.4725,Não,Não,Não,Rodoviário,Não,Não,Não,28/02/23,04/03/23,629.0025
